tweet_text,class_label
Texas you think its been raining? #Harvey Floods paralyse #Mumbai as India hit by heaviest rains in years,not_humanitarian
Help us serve those affected by #Harvey - donate here:,rescue_volunteering_or_donation_effort
"We move beyond whether or not there should have been an evacuation or not, @GovAbbott says. #Harvey",displaced_people_and_evacuations
"Another day filled with heroic rescues, but as some water recedes, the #Harvey death toll rises. A full report @Nightline",rescue_volunteering_or_donation_effort
"RT @NWSHouston: Tornado Warning including Prairie View TX, Waller TX, Pine Island TX until 3:15 AM CDT",caution_and_advice
Kickasso Kustoms Creates Texas” Yeezy Boosts for Hurricane Harvey Relief,rescue_volunteering_or_donation_effort
Citizens of Southlake are so giving. Donations so far for victims of Hurricane Harvey @ TSq. Donations accepted til Thursday 8.31.17 at 5pm.,rescue_volunteering_or_donation_effort
Rain has slowed down a lot in Galveston. Officials are saying the worst has passed. Just waiting for flooding to recede. #galveston #harvey,other_relevant_information
Donations to hurricane Harvey victims thus far,rescue_volunteering_or_donation_effort
Watching disastrous impact of #HurricaneHarvey from the EU&amp;want 2 donate?👇  Its very easy &amp; every💶counts🖖 #Houston,rescue_volunteering_or_donation_effort
St Theresa parish in Sugar Land is now a shelter. #tour_archgh @archgh #harvey,rescue_volunteering_or_donation_effort
.@Tony_Dorsett working the phones at @CBS11 for Hurricane Harvey relief! Call 877-TEXAS11 to donate and help those affected. #HoustonStrong,rescue_volunteering_or_donation_effort
Reagan High Schools Hurricane Harvey Helping Hand Program! Sitterle Homes proud to participate!!,rescue_volunteering_or_donation_effort
RT @perfectsliders: Has #Trumps response 2 the Hurricane in #Texas been good? #Saturday #CorpusChristi #Harvey #HurricaneHarvey #flooding,other_relevant_information
Thank you Mexico for doing what the Agent Orange will NEVER do! Can you help us #ImpeachTrumpNow . 😂 #TheResistance 💜,sympathy_and_support
Stand with Texas. 100% of sales from these #TexasStrong Relief shirts goes to #HurricaneHarvey relief efforts.,rescue_volunteering_or_donation_effort
"People are drowning and homes are being destroyed by #Harvey, and yall fake christians priority is calling the #LGBT community sinful?🤔🤔",infrastructure_and_utility_damage
Everyone lets please help the city of Houston. Give whatever you can🙏🏾. @KevinHart4real . #Houston #HoustonStrong #Harvey2017,requests_or_urgent_needs
"#Harvey flooding in #Texas batters chemical plant, damages more than 185000 homes -  via",infrastructure_and_utility_damage
Hurricane Harvey’s Death Toll Rises to 30 as Floodwaters Recede  ^Time,injured_or_dead_people
"Talk about bad luck - TWO homes (#Rockport, Houston) owned by ONE couple hit by #HurricaneHarvey in THREE days. 1/2",infrastructure_and_utility_damage
"Our @BGEA Rapid Response Team chaplains are ministering &amp; praying w/ #HurricaneHarvey victims in Victoria, TX. Continue to pray for #Texas.",sympathy_and_support
Hurricane Harvey death toll rises to 15 as family of six are feared drowned,injured_or_dead_people
JUST IN: Parts of Orange Co. under voluntary evacuation notice. #Harvey2017,displaced_people_and_evacuations
"Looking at you, Texas (which had 10k unsold tickets yesterday and the city expecting 7,000 evacuees)  #hookem",displaced_people_and_evacuations
Lindner: lowest homes near Addicks/ Barker reservoirs will continue to flood upstream homes for weeks. #HurricaneHarvey #HoustonFloods,other_relevant_information
@CBSThisMorning #Harvey Do a story on every household needing 2 have at least a 3-5 day emergency supply kit &amp; A PLAN 4 NATURAL DISASTERS!!,caution_and_advice
Stop those #otezla commercials showing people having fun in water until after #Harvey2017 is over. Emphatize dammit.,not_humanitarian
"Hey yall! Our neighbors next door to us are taking donations to Hurricane Harvey victims. If youd like to help,",rescue_volunteering_or_donation_effort
IM ASKING FRIENDS AND ASSOCIATES TO PLEASE STEP UP TEXAS HURRICANE HARVEY RESIDENTS.. HOW WE ALL CAN HELP,rescue_volunteering_or_donation_effort
All the delays on #Harvey relief will be coming from #GOP. Theyre the ones opposed to funding unless they get to gut safety net elsewhere,rescue_volunteering_or_donation_effort
"Zonta International releases statement on Hurricane Harvey and flooding in Bangladesh, India and Nepal",other_relevant_information
"🔥BREAKING🔥 PLZ RT. The levee at Columbia Lake in Brazoria County, Texas has breached. YOU NEED TO GET OUT NOW. SEEK SHELTER. #Harvey",caution_and_advice
Chambers County Emergency Mngt is accepting help for pet food and supplies #Harveypetrescue #harveypet #HurricaneHarvey,rescue_volunteering_or_donation_effort
#BREAKING #Houston Workers being evacuated from #Crosby chemical plant due to risks of an explosion #Harvey #HarveyFlood #HoustonFloods,displaced_people_and_evacuations
@chellygagaa You have to specify you want to donate to hurricane Harvey,rescue_volunteering_or_donation_effort
"As Tropical Storm Harvey’s Flooding Shatters Records that could last for Days, President",other_relevant_information
100% of  and YETI Flagship sales this Friday will fund Hurricane Harvey relief organizations,rescue_volunteering_or_donation_effort
"Thought you might want to know that 41 million people affected by flooding in India, Bangladesh &amp; Nepal - 1,200 dead #Houston #Harvey",injured_or_dead_people
"Reports: At least 2 dead as Harvey triggers catastrophic damage, flooding in Texas via FOX NEWS",injured_or_dead_people
"While my coastal property damage was minor compared to much of the area, I spent this morning rebuilding my fence. #harvey",infrastructure_and_utility_damage
Giants pledge $1 million to Hurricane Harvey relief in Houston -,rescue_volunteering_or_donation_effort
.@DezBryant $50K walks the walk #hurricaneharvey,other_relevant_information
Rasing funds for operational costs. Thanks for any and all assistance.,rescue_volunteering_or_donation_effort
Live Updates: At Least Two People Have Been Killed As Historic Rains Drench Texas #HurricaneHarvery,injured_or_dead_people
BRIEF-DCT Industrial Trust reports no significant damage from Hurricane Harvey,infrastructure_and_utility_damage
Volunteers working at Heart to Heart international today to put together hygiene kits for those impacted by hurricane Harvey @41actionnews,rescue_volunteering_or_donation_effort
#Obama rolled? Thats not what #Harvey2017 victims need,not_humanitarian
#Harvey continues to impact southeast Texas; more than 18 dead and thousands seeking refuge in shelters. More rainfall is expected.,injured_or_dead_people
"If you want to volunteer at the NRG Center Shelter, use this link to sign up for shifts: . Please share. #Harvey",rescue_volunteering_or_donation_effort
Thanks @NoelleonFOX7 &amp; @fox7austin for featuring our #Hurricane #Harvey #diaper drive. Please donate $$ or diapers:,rescue_volunteering_or_donation_effort
President Trump is in Texas inspecting damage and response to #Harvey—but the media is focused on Melanias shoes.,rescue_volunteering_or_donation_effort
"Zonta extends its thoughts &amp; well wishes to all affected by natural disasters in Texas, Bangladesh, India &amp; Nepal.",sympathy_and_support
"Hurricane Harvey storm surge already 2 feet in some areas, worst case all too possible #PolitcalPunditNews",not_humanitarian
Linda Sarsour Solicits Donations for Hurricane Harvey Relief Fund Thats Actually a Leftist Organizing Group,rescue_volunteering_or_donation_effort
"FoxNews: Houston Police Sgt. Steve Perez, 60 has been confirmed dead after he was caught in the floodwaters from T",injured_or_dead_people
L❤️VE this idea!! The last thing these people need to worry about is buying school supplies. #Harvey,other_relevant_information
Community Effort Planned for Hurricane Harvey Relief #Relief4Rosenberg,rescue_volunteering_or_donation_effort
Help tag damaged areas in our @Tomnod Hurricane #Harvey campaign.,infrastructure_and_utility_damage
"NEW: White House estimates 100,000 homes damaged or destroyed by Hurricane Harvey.",infrastructure_and_utility_damage
RT @JoyLambert: A few pictures of damage from #HurricaneHarvey,infrastructure_and_utility_damage
Its extra scary to look at this while the smell of the floods from Harvey is still in my nose.,other_relevant_information
"League City estimates 3,000 flooded homes, 2,000 or so without flood insurance #Harvey #Houston (Per city message delivered to homes)",infrastructure_and_utility_damage
"When in doubt throw, it out. Keep your family safe from foodborne illness. Discard any items that may have touched #flood water. #Harvey",caution_and_advice
"Relief work changes people. Son sent some pics, this is his friends home. The entire neighborhoods first floor was under water #harvey",rescue_volunteering_or_donation_effort
".@FireChiefofHFD Cautions homeowners returning to damaged properties that wildlife -- snakes, rodents like to find refuge in structures.",caution_and_advice
Images of damage from Hurricane Harvey taken by the US Military on a fly over. #hurricaneharvey2017,infrastructure_and_utility_damage
"Hurricane Harvey Hammers South as Tornadoes, Floods, Fires Rage",caution_and_advice
In @abcnews: Public health dangers loom in Harvey-hit areas:  #PublicHealth #Harvey,caution_and_advice
"The death toll from #Harvey continues to rise, and the threat isnt over yet. &gt;&gt;",injured_or_dead_people
Thank you Houston! We appreciate the volunteers who came out today to help so many people displaced by Hurricane Harvey.,rescue_volunteering_or_donation_effort
"Sat, Sept 9th - Join us at Ski Sundown to help the victims of Hurricane Harvey!",rescue_volunteering_or_donation_effort
Beer biz always steps up: Multiple breweries are sending clean water to Harvey victims  via @Circa #beer #Harvey,rescue_volunteering_or_donation_effort
Pewaukee woman searches for animals displaced by Hurricane Harvey.,displaced_people_and_evacuations
Water treatment plant is operational and PA water is safe to drink! #PARecovery #HurricaneHarvey,other_relevant_information
"Due to the destruction left behind by hurricane Harvey, it has been decided that this years Stair Climb will be cancelled.",other_relevant_information
COWBOYS TO THE RESCUE: Watch this young man rescue a horse trapped in Texas floodwaters. #Harvey,rescue_volunteering_or_donation_effort
Roads and homes - not the only places flooded during Thurs. storm. Farmer says it could take days to figure out damage. #Harvey #arwx,infrastructure_and_utility_damage
Hurricane Harvey becoming more powerful! If you need emergency roof services - CentiMark is here for you 24/7! &gt;&gt;,requests_or_urgent_needs
These pictures show the damage inflicted by Tropical Storm Harvey in Texas,infrastructure_and_utility_damage
"They actually love floods,” says one researcher. It’s how they get around.”",not_humanitarian
"9,000 #Harvey evacuees are seeking refuge at Houstons Convention Center – which had capacity for 5,000  #Harvey2017",displaced_people_and_evacuations
Rains from #Harvey will lead to catastrophic &amp; life threatening flooding across the region for the next several days! #TurnAroundDontDrown,infrastructure_and_utility_damage
"Almost like Hurricane Harvey: Blows Through, does massive damage, goes back out into the Gulf and comes back to do more damage!",infrastructure_and_utility_damage
Theres so many ways to give back to #Harvey victims. Lots of local organizations are collecting supplies!,rescue_volunteering_or_donation_effort
Number of Houston flood channels breaching their banks has nearly doubled in less than two hours  #hurricaneharvey,caution_and_advice
🚨Houston homeowners warn looters they will be shot as 14 are arrested #2A #Harvey,not_humanitarian
"The response from many spreading false information shows their character, not @JoelOsteens. #HurricaneHarvey?",other_relevant_information
Want to talk to a Dallas Cowboy player? You can NOW (844)790-5687 6-7:30 CT as you donate to . #HurricaneHarvey,rescue_volunteering_or_donation_effort
8 kids and adult women stuck on rooftop on eastside. Water rising fast!! 12475 Woodforest Drive. @abc13houston @FoxNews #HurricaneHarvey,requests_or_urgent_needs
A Massive Fire is Now Burning with Dangerous Plume at the Arkema Chemical Plant Damaged by #Harvey. #Breaking #PrepperTalk #Survival #SHTF,infrastructure_and_utility_damage
"This is not Houston, this is in Port Arthur, TX on Wednesday morning. The footprint of damage from #Harvey is so large #TXFlood",infrastructure_and_utility_damage
"A huge number of survivors of hurricane Harvey do not have flood insurance, but still have mortgages on homes that might not be there",other_relevant_information
"RT @victoriaveserra: tornado warning: tornadoes in your area, take cover now!! everyone in cypress: *walks outside to see tornado*",caution_and_advice
EPA warns residents in areas impacted by #HurricaneHarvey about the hazardous conditions of the flood waters,caution_and_advice
RT RogueNASA: RT MichaelSkolnik: 18 people have died due to Hurricane Harvey and realDonaldTrump has said NOTHING. His silence is deafeni,injured_or_dead_people
Good move: Tampa Bay Rays to donate revenue from Rangers-Astros series to Hurricane Harvey relief efforts,rescue_volunteering_or_donation_effort
Mattress chain owner offers up his stores for #Harvey evacuees and his trucks for rescue operations. We said to hell with profits.,rescue_volunteering_or_donation_effort
Damaged by #Harvey? Get a #Tax Break While You Can,other_relevant_information
Too much competiotion for the next few weeks. All the lots from the other location are here because the other building is damaged #Harvey,infrastructure_and_utility_damage
We want to fill a truck with donations to drive down next week for victims of #Harvey. Every little bit helps!,rescue_volunteering_or_donation_effort
The chapter is donating items and praying for the victims of Hurricane Harvey #HarveyHeroes ❤️,rescue_volunteering_or_donation_effort
"We Are #TexasStrong, and working to help replace what #HurricaneHarvey victims have lost. Join the Cause:",rescue_volunteering_or_donation_effort
Pet food needed in TX,requests_or_urgent_needs
"Rescuers start door-to-door checks of thousands of homes in Houston, looking for Storm #Harvey survivors",rescue_volunteering_or_donation_effort
"#Harvey If you are in need- Casey (my hubby) &amp; 4 guys are on their way to #Orange, TX w/ 2 boats. Please let me know address. #Rescue",rescue_volunteering_or_donation_effort
"Not only do we love @ChrisYoungMusic for his great talent, but also for his ❤️. Support his #Harvey relief efforts.",rescue_volunteering_or_donation_effort
Little known #Houston #Texas #Harvey #flooding #shelter is open &amp; stocked! #Fulshear  #evacuation #evacuees,displaced_people_and_evacuations
Watters: Trump Bashed by Left After Obama Golfed During LA Floods | Fox News Insider,other_relevant_information
"UPDATE: Wright-Patterson jets hauling troops, food to #Texas. #HurricaneHarvey  #HurricaneHarveyRelief #rescue",rescue_volunteering_or_donation_effort
I liked a @YouTube video  John Cena urges the WWE Universe to support those affected by Hurricane Harvey,other_relevant_information
"My cousins, and Martin Brollys sister and nieces in my thoughts, along with all the peoole of South Texas as they cope with Harvey.",sympathy_and_support
This Friday 9/1 Sodium Fishing Gear will donate 100% of our in store sales to the Hurricane Harvey Relief Organizations. Shop Friday!,rescue_volunteering_or_donation_effort
I just donated to @austinpetsalive. You can donate by going to  #Harvey #Harvey2017 #HarveyRelief,rescue_volunteering_or_donation_effort
ONLY donate to @SamaritansPurse and @GodsPitCrew ! Do not send ONE DIME to Red Cross or Unilted Way! Look at the CEO SALARIES for WHY.,rescue_volunteering_or_donation_effort
"If my house was flooding, my dog would be the first thing I take with me. I hope theyre reunited or rehomed soon.",sympathy_and_support
"Finally a day without worrying about flooding were getting our donation items washed, folded, and labeled. #Harvey2017 #hoUSton",rescue_volunteering_or_donation_effort
Trump said Mexico doesnt send us their best but instead sends rapist &amp; drug dealers. Today Mexico sent food 4 the victims of #Harvey 🙏🏽🇲🇽,rescue_volunteering_or_donation_effort
.@oskarblues stops producing beer to can drinking water for Texas victims impacted by Hurricane #Harvey,rescue_volunteering_or_donation_effort
this thursday well be donating 100% of our @Bandcamp digital sales to @RedCross to aid the families devastated by hurricane harvey,rescue_volunteering_or_donation_effort
#HurricaneHarvey barrels towards #coast – #catastrophic #damage #expected  #hurricane #sos #caution #danger,infrastructure_and_utility_damage
#Houston Muslim group leader👉🏼mosques will shelter #Harvey victims through #EidAlAdha holiday. We will pray in the parking lot instead😢🇺🇸,sympathy_and_support
"sobbing would be an understatement. God please wrap your arms around those in need, give them hope &amp; protection.",sympathy_and_support
Help those impacted by #HurricaneHarvey by donating to TEGNA’s Texas Cares initiative. #TexasCares Donate here:,rescue_volunteering_or_donation_effort
"Roads are finally driveable, donated some dog food to a shelter, BK wasnt open, but @JackBox was! No more box pizza and sandwiches! #Harvey",rescue_volunteering_or_donation_effort
Where to Donate to #Harvey Victims (and How to Avoid Scams) via @NYTimes #howtohelp #texas,rescue_volunteering_or_donation_effort
About 40 died or feared dead in Texas caused by Hurricane Harvey: local officials,injured_or_dead_people
Inevitable that environmental damage would be done. Also inevitable that it will be covered up,infrastructure_and_utility_damage
".@MusiCares supports musicians affected by #HarveyFlood including instrument replacement, shelter, food, transportation, medical. #donate",rescue_volunteering_or_donation_effort
"Our damage survey team took these photos showing some of the worst damage from #HurricaneHarvey in #Aransas County, #Texas #txwx #Rockport",infrastructure_and_utility_damage
RT We’re sending support to those affected by Hurricane Harvey:  AustinMahone MarkBallas,sympathy_and_support
✨ATTN Alumni✨ @AmeriCorpsAlums has created a google doc for screening hurricane Harvey emergency response volunteers,rescue_volunteering_or_donation_effort
@HoustonChron @KHOU @Fox26Houston We have Truck full of water &amp; other necessities if anyone wants Help. Please let me know. #Harvey #houston,rescue_volunteering_or_donation_effort
"Elderly Man Spots Terrified Dog Trapped By Flood, Wades Into Thigh-High Water To Rescue Him",rescue_volunteering_or_donation_effort
"Austin, do you have Hurricane Harvey damage? A new law takes effect on Friday, 9/1 that you need to know about. #HB1774 #Harvey2017 #txlege",caution_and_advice
Michigan National Guard teams may deploy south to aid in #Harvey relief effort:  #Houston,rescue_volunteering_or_donation_effort
"#NEGuard Soldiers transport 1,500 pounds of food from San Antonio to Galveston, TX in #Harvey relief efforts. #AlwaysReadyAlwaysThere",rescue_volunteering_or_donation_effort
.@cmtcody and @chasebryant’s hearts are with Texas. Here’s how you can help victims of Hurricane Harvey,sympathy_and_support
"#ATT #APledges $350,000 to Aid Communities Impacted by Hurricane Harvey. Read more:  $T",rescue_volunteering_or_donation_effort
If you NEED HELP or are LOOKING TO HELP the communities impacted by Hurricane Harvey - your list:  #HarveyT1D,requests_or_urgent_needs
Daybreak revealing #HurricaneHarvey damage in parts of Texas. Well have live covg on #NBC7 at 7,infrastructure_and_utility_damage
"For a list of vetted Texas disaster relief organizations and charities, visit  #HurricaneHarvey",other_relevant_information
The latest BrainFood!  Thanks to @cothrel @TheEliselise #hurricaneharvey #harvey,not_humanitarian
RT @HISD_Supe: All HISD campuses &amp; offices are closed all week (8/28-9/1) due to widespread damage from TS Harvey. We will re-open Tuesday,infrastructure_and_utility_damage
Not sure if your food is safe after #Harvey? Dont risk getting sick. Call @USDAFoodSafety with your #foodsafety-related questions.,caution_and_advice
Thank you Mayor@SylvesterTurner for doing a great job and planning for #Harvey. Evacuation would have roads jammed and killed many.,displaced_people_and_evacuations
"TY to @txextension for helping shelter small, large animals of all kinds displaced by #Harvey  @TAHC #HurricaneHarvey",requests_or_urgent_needs
This is amazing. @iamcpsathletics is helping with Hurricane Harvey relief. @FOX19 @Coach_Pflug @cmac_sports @CMCougars #HurricaneHarvey,rescue_volunteering_or_donation_effort
I work at 6 am but I cant get off twitter looking at all the damage hurricane Harvey has caused its truly breaks my heart,infrastructure_and_utility_damage
Pimp C’s Wife Dispute Reports Claiming UGK Archives were Destroyed in Hurricane Harvey,infrastructure_and_utility_damage
"#danger #tornado Tornado Warning including Channelview TX, Deer Park TX, Cloverleaf TX until 12:00 AM CDT",caution_and_advice
".@WandaBamberg is shero. Shes Superintendent of Aldine and was prepping food along with staff @ MOC that houses 2,000 Houstonians. #Harvey",other_relevant_information
"Rather than gathering supplies to send yourself, organizations like Red Cross can make your dollar have a sustained hurricane relief effort",rescue_volunteering_or_donation_effort
#Texas: ExxonMobile tank damaged by Hurricane Harvey leaking dangerous pollutants  #HurricaneHarvey #hazmat,infrastructure_and_utility_damage
Hurricane Harvey: Families wade for their lives amid Texas floods | The Times &amp; The Sunday Times,other_relevant_information
Flooding and/or loss of power could be a recipe for disaster. Heres what to do about refrigerated items: . #Harvey,infrastructure_and_utility_damage
Prayers for people in #Houston Tragic news coming in about flooding &amp; people escaping into attics Have escape plans #Harvey #Harvey2017,sympathy_and_support
"On Muslim holiday, #Houstons mosques open to #Harvey evacuees",displaced_people_and_evacuations
RT @6tinyskittles22: People are saying go to sleep but its hard not knowing if its going to start flooding or a tornado is going to come,other_relevant_information
"#HurricaneHarvey Tip: If you work in flooded areas, check your feet at least once a day for trench foot.",caution_and_advice
Please join @TitosVodka in supporting Hurricane Harvey relief efforts.  #LoveTitos #USA #Harvey2017 @RedCross,rescue_volunteering_or_donation_effort
"@legitimate_geek @WilkowMajority Galveston hurricane of 1900 was category 4. 6000 people killed. 117 years later, Harvey was category 4. No ferocity change. Explain that.",injured_or_dead_people
Our thoughts and prayers go out to all those impacted by Hurricane Harvey. You can help by donating today:,sympathy_and_support
Tropical Storm Harveys mind-blowing stats  via @VL_tender #marketing,other_relevant_information
People of color killed with impunity by police A literal Nazi runs over a young woman STOP BEING HYSTERICAL!,injured_or_dead_people
We stand with Texas. 100% of the proceeds from this shirt will go to the @RedCross Hurricane Harvey Fund -,rescue_volunteering_or_donation_effort
"As @GregAbbott_TX requested, you can help TX recover from #HurricaneHarvey by calling 1-800-RED-CROSS or going to",rescue_volunteering_or_donation_effort
No better place to be stuck than #WaltDisneyWorld. Thanks for your amazing generosity! #castcompliment #wdwtoday #HurricaneHarvey #Houston,rescue_volunteering_or_donation_effort
#AltLeft #Antifa Nonprofit Org Under Fire For Sickening Attack On Hurricane #Harvey Victims @19PHIL51 @Pudingtane,rescue_volunteering_or_donation_effort
Hurricane Harvey will make landfall with Texas late Friday/early Saturday bringing catastrophic flooding &amp; sustained winds over 100mph.,caution_and_advice
HUD extends disaster relief to Hurricane Harvey victims,rescue_volunteering_or_donation_effort
"Historic flooding, rising death toll, homes decimated and some wanker decides its a good time to induce racial hostilities.",injured_or_dead_people
"Keep these Heros Going! They need Fuel, Supplies, Food. Check out their FB Page and Donate here. SAVING LIVES!",rescue_volunteering_or_donation_effort
Evacuating Houston before #Harvey didnt have to be all or nothing. Why wasnt a limited evacuation ordered? @FDRLST,displaced_people_and_evacuations
@txmusicoffice is encouraging benefits/events to donate here: #HurricaneHarvey text RebuildTx to 91999 or go to  .,rescue_volunteering_or_donation_effort
Trump surveys epic damage as Harveys rains lash Texas:  via @AOL #Trump #Harvey #Texas #Louisiana #flooding,other_relevant_information
DISASTER RELIEF DST/@DREF_1967 lends support to HurricaneHarvey victims. Donate 2 DSTDisasterReliefFund today! Goto,rescue_volunteering_or_donation_effort
Gearing up for #Harvey. Our crews are packed and driving to Texas to support @CNPalerts with restoration and relief. #ThankaLineman,rescue_volunteering_or_donation_effort
HURRICANE HARVEY: How Texans got mixed signals about Harvey evacuation,displaced_people_and_evacuations
Love my @DPISD @TxSchlNurses @schoolnurses helping @RedCross at Jimmy Burke and other shelters in aftermath of #Harvey,rescue_volunteering_or_donation_effort
Available for any volunteering for Houston. Location: Dallas. Ready to help with anything. Please advise. #HoustonStrong #HurricaneHarvey,rescue_volunteering_or_donation_effort
My parents have been flooded out in Humble and lost everything. My niece @Vixella set up a gofundme. Please help!,rescue_volunteering_or_donation_effort
2 local animal rescues are taking a bus and trucks full of supplies to help animals hurt or displaced by #Harvey.,rescue_volunteering_or_donation_effort
"You can evacuate before storm or after floods &amp; mayhem, Houston chose late! #TrumpBackToSchoolTips #HurricaneHarvey #POTUS #FLOTUS #Harvey",displaced_people_and_evacuations
DISASTER: Most Of The Damaged Caused By Hurricane Harvey WONT Be Covered By Insurance,infrastructure_and_utility_damage
"statesman: RT efindell: Staring today, a southeast Austin industrial/office park will be #Harvey evacuees new hom",displaced_people_and_evacuations
Thatz Not an Apology. Itz a Cop Out. If They Were REALLY Sorry Theyd Be Haulin FREE H2O &amp; Other Necessities2 th Shelters! #DisasterParasites,other_relevant_information
"As Harvey’s Price Tag Skyrockets, a Reckoning on #Climate Costs Looms. #ActOnClimate #KeepItInTheGround",other_relevant_information
"Retweet if you agree @realDonaldTrump needs to give the million he pledged to #Harvey relief today. No reason to wait, they need the $ NOW!",rescue_volunteering_or_donation_effort
Cajun Navy is being shot at by looters as they risk their lives to rescue ppl from this catastrophic flood. #Harvey,rescue_volunteering_or_donation_effort
#BREAKING: The bridge over the Greens Bayoy at Woddforest Blvd and Normandy in Harris County has collapsed. #Harvey #TexasFloods,infrastructure_and_utility_damage
Stop by our table outside the MH and donate to #HurricaneHarvey victims! Anytime from 9-3 for the rest of the week list of items below!,rescue_volunteering_or_donation_effort
HHS medical teams in 3 locations in Texas cared for almost 500 patients in the past 24 hours. #Harvey,rescue_volunteering_or_donation_effort
How to build #resilient infrastructure to face adverse weather events like #Harvey &amp; #SouthAsia floods? Suggestions:,other_relevant_information
"&gt;280 #tornado warnings issued as a result of #Harvey including one for this twister in Pickens County, AL shot by Chief Deputy Jonathan Gann",caution_and_advice
Charting Hurricane Harveys jaw-dropping size and destruction.,other_relevant_information
"For those looking to support the communities impacted by #Harvey, consider the Red Cross. We did.",rescue_volunteering_or_donation_effort
The amount of volunteers and donations at the GRB Convention Center in Downtown is truly remarkable. What a city. #HoustonStrong #Harvey,rescue_volunteering_or_donation_effort
Traveling to Texas with @POTUS to further the @SBAgov recovery efforts from #HurricaneHarvey.,rescue_volunteering_or_donation_effort
RT @scottlee: Death roll reaches 5 as #HurricaneHarvey spawns massive flooding.,injured_or_dead_people
RT @KelseaBelleee: We all acted like Hurricane Harvey was a joke and now our homes and cars are flooded.. smh,infrastructure_and_utility_damage
#DEATH #TOLL Two dead as officials say Hurricane Harvey death toll may rise - RTE.ie: RTE.ie Two dead as officials,injured_or_dead_people
"If you need help coping with #HurricaneHarvey, call or text the Disaster Distress Helpline is open 24/7/365.",rescue_volunteering_or_donation_effort
This imagery is incredible. Though my parents home survived so many nearby homes did not fare so well. So surreal. #Harvey #HoustonFlood,other_relevant_information
UGK;s Archives Reportedly Destroyed By Hurricane Harvey  #HurricaneHarvey,infrastructure_and_utility_damage
"Walt Disney Company Pledges $1M to Hurricane Harvey Recovery Efforts: Earlier today, we announced  #Uncategorized",rescue_volunteering_or_donation_effort
Proud of our guys. Collected over 50 pairs of shoes and 100 shirts to send to @UHCougarMBK for Hurricane Harvey relief. #HoustonStrong,rescue_volunteering_or_donation_effort
Harveys death toll expected to rise; residents urged to stand on roofs of flooded homes,injured_or_dead_people
"Supplies purchased: chips, wine, coffee, water, cookies, wine, apples, #GuardiansoftheGalaxy2 Blue-Ray. #HurricaneHarvey #SanAntonio #BeSafe",requests_or_urgent_needs
"At Houston Convention Center, Evacuees Are Safe But Uncertain  #USRC",displaced_people_and_evacuations
"Trump sees the world, including the country he now has a duty to keep safe, as nothing more than a reality show. Its truly sickening.",not_humanitarian
Im blessed to be part of a station that chooses to take action to help others. Text HOPE to 710710 to donate. #PrayForHuston,rescue_volunteering_or_donation_effort
"As seen in this #GOES16 visible imagery, #Harvey continues to deliver intense storms to coastal areas. Forecast @",other_relevant_information
The death toll from #Harvey has risen to at least 18 people. That and more top stories from News 8.,injured_or_dead_people
Joel Osteen defending decision not to open his Houston megachurch as a shelter during initial #Harvey flooding. &gt;,other_relevant_information
The @safoodbank is coordinating food and supply donations in the San Antonio area for #HurricaneHarvey victims,rescue_volunteering_or_donation_effort
"Top story: ExxonMobil refineries damaged in Hurricane Harvey, releasing hazardo , see more",other_relevant_information
I just made a donation to the Houston Humane Society to help w the animals impacted by #HurricaneHarvey🐶🐱 Join me?,rescue_volunteering_or_donation_effort
Hurricane Irma gains power as Harvey floods Red states  via @usatoday,caution_and_advice
@mommofour @bfraser747 @MyPillowUSA @realMikeLindell Dollar by dollar Texas will pull through this. You can make a donation via donate@KatieRichardson.org. Thank You. #HurricaneHarvey #donate,rescue_volunteering_or_donation_effort
BIG shoutout to @TD_Williamson for a $25K donation to @SalvationArmyUS #Harvey relief! #StandingStrongForTexas @WeAreSinclair #SinclairCares,rescue_volunteering_or_donation_effort
This is illegal &amp; one of many cases that will be prosecuted. Thanks for the info.,not_humanitarian
40 of rain received at house. So grateful for no damage but heartbroken for so many in#HopeForHouston #HurricaneHarvey #HoustonStrong,infrastructure_and_utility_damage
Please Retweet!! @fragilekidsNC is teaming up w/ @LittleLobbyists @TrachMommas @fragilechildTX @TPLP_megan @TrachMoms to help send supplies,rescue_volunteering_or_donation_effort
8 members of Dynamo front office &amp; coaches had to evacuate homes due to Hurricane Harvey. Got out before flood waters came. All are safe.,displaced_people_and_evacuations
"From Haley Morrow, city of Beaumont spokesperson: third death confirmed here due to flooding caused by #Harvey @statesman",injured_or_dead_people
"Beet It, Hurricane Harvey! 100% of sales from BEET IT will go to Red Cross to benefit the victims of #HurricaneHarvey #staystronghouston",rescue_volunteering_or_donation_effort
Best Buy Apologizes for Price Gouging Water During Hurricane Harvey via @TMZ..BOYCOTT this Phucking place u suck BB,other_relevant_information
Its simple to donate! Some shelters at capacity and our neighbors need our help:,rescue_volunteering_or_donation_effort
@NWSHouston Do not stay in your attic. Go to your roof if you cant escape the flooding in your home. Do not go on the roads.,caution_and_advice
Here are a few ways you can help the victims of #HurricaneHarvey right now.,rescue_volunteering_or_donation_effort
"Donate money, and to organizations experienced with disaster relief",rescue_volunteering_or_donation_effort
"RT @TexasTribune: Stay safe, Houston. Watch @KHOU here for updates. #Harvey #HurricaneHarvey",caution_and_advice
"@realDonaldTrump Whether you are here to support or oppose Trump, please take time to donate here to help the victims of Harvey:",rescue_volunteering_or_donation_effort
